Project;Avg. Elements;Inconsistency;Context Element;[Time (ms)] Load/Calculate Revision;[Time (ms)] Recognition Time;[Time (ms)] Complement Matching;Complements (Repairs);Historically Observable Repairs (HOR);Historically Observable Undos (HOU);Ranking of Best HOR;Unbound Parameters of Best HOR
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Constraint/not_applied_to_self/context/@eGenericType;2325;43;40401;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Association/specialized_end_number/context/@eGenericType;2337;35;40060;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Association/specialized_end_types/context/@eGenericType;2377;36;41004;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Association/binary_associations/context/@eGenericType;2347;34;41956;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Association/association_ends/context/@eGenericType;2608;35;44014;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Classifier/no_cycles_in_generalization/context/@eGenericType;2530;42;41997;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Classifier/generalization_hierarchies/context/@eGenericType;2447;35;40277;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Classifier/specialize_type/context/@eGenericType;2436;36;41048;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Classifier/maps_to_generalization_set/context/@eGenericType;2408;38;40477;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//RedefinableElement/redefinition_context_valid/context/@eGenericType;2590;34;41834;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//RedefinableElement/redefinition_consistent/context/@eGenericType;2477;34;42335;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//TemplateBinding/parameter_substitution_formal/context/@eGenericType;2486;36;41448;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//TemplateBinding/one_parameter_substitution/context/@eGenericType;2415;36;41412;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//TemplateSignature/own_elements/context/@eGenericType;2362;60;40356;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//TemplateParameter/must_be_compatible/context/@eGenericType;2471;35;40428;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//TemplateParameterSubstitution/must_be_compatible/context/@eGenericType;2540;34;41058;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Generalization/generalization_same_classifier/context/@eGenericType;2507;30;40886;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//GeneralizationSet/generalization_same_classifier/context/@eGenericType;2356;37;42086;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//GeneralizationSet/maps_to_generalization_set/context/@eGenericType;2535;32;42188;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//OpaqueExpression/language_body_size/context/@eGenericType;2432;34;42452;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//OpaqueExpression/only_return_result_parameters/context/@eGenericType;2323;35;38857;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//OpaqueExpression/one_return_result_parameter/context/@eGenericType;2303;35;38487;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Parameter/connector_end/context/@eGenericType;2341;35;39468;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Parameter/stream_and_exception/context/@eGenericType;2355;37;39269;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Parameter/not_exception/context/@eGenericType;2310;40;40960;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Parameter/reentrant_behaviors/context/@eGenericType;2337;36;40573;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Parameter/in_and_out/context/@eGenericType;2348;34;40171;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//MultiplicityElement/upper_gt_0/context/@eGenericType;2328;32;40558;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//MultiplicityElement/lower_ge_0/context/@eGenericType;2335;36;40356;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//MultiplicityElement/upper_ge_lower/context/@eGenericType;2308;44;40328;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//MultiplicityElement/value_specification_no_side_effects/context/@eGenericType;2302;148;39581;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//MultiplicityElement/value_specification_constant/context/@eGenericType;2331;35;40400;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//ConnectorEnd/multiplicity/context/@eGenericType;2303;37;40297;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//ConnectorEnd/part_with_port_empty/context/@eGenericType;2285;35;39819;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//ConnectorEnd/role_and_part_with_port/context/@eGenericType;2333;34;38912;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//ConnectorEnd/self_part_with_port/context/@eGenericType;2302;34;39408;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Property/multiplicity_of_composite/context/@eGenericType;2328;33;39146;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Property/subsetting_context_conforms/context/@eGenericType;2359;31;40777;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Property/redefined_property_inherited/context/@eGenericType;2400;31;40700;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Property/subsetting_rules/context/@eGenericType;2297;34;40735;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Property/navigable_readonly/context/@eGenericType;2376;39;39491;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Property/derived_union_is_derived/context/@eGenericType;2304;34;38918;8;true;false;0;1
uml2;3775;TheGenericTypeAssociatedWithTheClassifierShouldHaveTypeArgumentsToMatchTheNumberOfTypeParametersOfTheClassifier;file:/users/mohrndorf/workspaces/sidiff-build/org.eclipse.git.evaluation_2018-11-02/modeling.mdt.uml2/plugins_org.eclipse.uml2.uml_model_UML.ecore/0067_2006-10-10T22-40-37Z_c9e925f1d462e0fb6ff677141586cafa4e5b3e25_coevolution_2006-12-11T16-31-42Z/plugins_org.eclipse.uml2.uml_model_UML.ecore#//Property/derived_union_is_read_only/context/@eGenericType;2332;36;38754;8;true;false;0;1
